OBJ_Critical= 0.37                                                                
fOBJ  LF0 r0  fINP  VP  PAR1  KP1 PAR2  PAR3  Qmax  Kba Kdes  rE  pEP fpEM  fD  gD  Vg  alpha KD  Yg  Ygsl  Q10 gamma beta  WPA2D tau wdorm VNup_MB KsNH4_MB  KsNO3_MB  Vnit  Vdenit  PAR4
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010605  0.01432896  1.87305357  0.89979141  0.19679431  0.01502379  0.01000407  0.00010006  0.3280799 0.0010937 1.70050937  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010628  0.01425553  1.86675426  0.89834395  0.20648763  0.01504908  0.01000905  0.00010006  0.3303195 0.0012049 1.70074223  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010625  0.01402327  1.91410275  0.88935623  0.20015132  0.01540037  0.01003369  0.00010006  0.33605821  0.00132435  1.7009856 0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010664  0.01409761  1.88735001  0.8963638 0.21220719  0.01513629  0.01002242  0.00010006  0.3321551 0.00118128  1.70055789  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010637  0.01412924  1.87303142  0.89482122  0.2115544 0.01518976  0.010028  0.00010006  0.3339883 0.00124275  1.70074209  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.000106  0.01397391  1.9096713 0.89348825  0.21313049  0.01525775  0.01002681  0.00010006  0.33447043  0.00112382  1.70051484  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010694  0.01413736  1.9018484 0.89481963  0.21484964  0.01518826  0.01003763  0.00010006  0.3326567 0.00124726  1.70063165  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010668  0.01407205  1.86544591  0.89781239  0.21798696  0.0151119 0.01002813  0.00010006  0.33211628  0.00112861  1.70092076  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010671  0.01411386  1.91008531  0.89402303  0.20659967  0.01522892  0.01004996  0.00010006  0.33410411  0.00125718  1.70056117  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.000107  0.01429372  1.89680915  0.8916479 0.20585244  0.0151702 0.0100179 0.00010006  0.33165576  0.0013127 1.70042091  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.0001064 0.01429847  1.87936381  0.88764205  0.2026753 0.01503449  0.0100138 0.00010006  0.32906018  0.00116038  1.70051393  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010851  0.01467454  1.89643452  0.89164193  0.20112131  0.01511628  0.01003414  0.00010006  0.3324668 0.00155637  1.70079184  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.0001064 0.01269547  0.78249275  0.88847493  0.73191718  0.0166936 0.01000057  0.00010007  0.36905333  0.0013993 1.71888278  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.0001022 0.01017669  0.86997042  0.89092434  0.60422336  0.01843594  0.01000801  0.00010006  0.40194825  0.00292309  1.71187384  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010606  0.0106702 0.79871084  0.88714102  0.69070917  0.0178964 0.01000707  0.00010006  0.39128038  0.00230954  1.71176999  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010446  0.01138114  0.7139611 0.8871716 0.64052937  0.01741364  0.01000221  0.00010007  0.3889161 0.00236326  1.71668062  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010201  0.00978514  1.11454563  0.88655881  0.51095394  0.01926846  0.010011  0.00010006  0.42671308  0.00258661  1.71019215  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010592  0.01075092  0.78076781  0.88866386  0.60320402  0.0177784 0.01000575  0.00010007  0.40056954  0.00259162  1.70693578  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.0001064 0.01269547  0.78249275  0.88847493  0.73191718  0.0166936 0.01000057  0.00010007  0.36905333  0.0013993 1.71888278  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010727  0.01180416  0.74133254  0.88573723  0.66518722  0.01699635  0.01000332  0.00010007  0.38672672  0.00173398  1.71245748  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010201  0.00978514  1.11454563  0.88655881  0.51095394  0.01926846  0.010011  0.00010006  0.42671308  0.00258661  1.71019215  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010707  0.01124609  0.74044322  0.886709  0.64418206  0.01729862  0.01000487  0.00010007  0.39612882  0.00215352  1.71042064  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010173  0.01088859  0.76305886  0.88694178  0.67353976  0.01776031  0.01000344  0.00010007  0.39087264  0.00260666  1.71462317  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010727  0.01180416  0.74133254  0.88573723  0.66518722  0.01699635  0.01000332  0.00010007  0.38672672  0.00173398  1.71245748  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010293  0.01125047  0.52252868  0.89099466  0.11468426  0.01734666  0.01040301  0.00010006  0.38109048  0.00251705  1.70015974  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010465  0.01125047  0.58454715  0.89099466  0.11468426  0.01671766  0.01040301  0.00010006  0.38109048  0.00167878  1.70015974  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010556  0.01149372  0.50173053  0.89358465  0.12383731  0.016783  0.01028196  0.00010006  0.38732583  0.0015258 1.70029352  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010592  0.01482884  1.00508043  0.89111665  0.10834849  0.01488955  0.01001693  0.00010006  0.33395523  0.00122458  1.70021459  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010457  0.01482884  1.00309729  0.89111665  0.13509007  0.01488955  0.01001693  0.00010006  0.33395523  0.00122458  1.70021459  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010293  0.01125047  0.52252868  0.89099466  0.11468426  0.01734666  0.01040301  0.00010006  0.38109048  0.00251705  1.70015974  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010758  0.01482884  0.87090958  0.89111665  0.19899185  0.01488955  0.01001693  0.00010006  0.33395523  0.00171455  1.70021459  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010556  0.01151799  0.50173053  0.89446456  0.12383731  0.01735581  0.01028196  0.00010006  0.38732583  0.00175375  1.70029352  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010573  0.01165872  0.56734973  0.89393732  0.10177881  0.01732759  0.01020078  0.00010006  0.38020575  0.00244591  1.70130572  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010465  0.01125047  0.58454715  0.89099466  0.11468426  0.01671766  0.01040301  0.00010006  0.38109048  0.00167878  1.70015974  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010556  0.01149372  0.50173053  0.89358465  0.12383731  0.016783  0.01028196  0.00010006  0.38732583  0.0015258 1.70029352  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010592  0.01482884  1.00508043  0.89111665  0.10834849  0.01488955  0.01001693  0.00010006  0.33395523  0.00122458  1.70021459  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010864  0.01379398  0.85359413  0.89159997  0.13929445  0.01542772  0.01012677  0.00010006  0.35065797  0.00141786  1.70033736  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010457  0.01482884  1.00309729  0.89111665  0.13509007  0.01488955  0.01001693  0.00010006  0.33395523  0.00122458  1.70021459  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010623  0.01263483  0.66431603  0.8933278 0.13384625  0.01631236  0.01024157  0.00010006  0.36673645  0.00204934  1.70166701  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010816  0.0124934 0.62457304  0.89067368  0.13941278  0.01619272  0.01012813  0.00010006  0.36413356  0.00170356  1.70090496  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010644  0.01315509  0.70816505  0.89139502  0.1415705 0.0159536 0.01022443  0.00010006  0.35659349  0.0020515 1.70162841  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010571  0.01251681  0.64688424  0.89188864  0.13601154  0.01624445  0.01028318  0.00010006  0.36436058  0.00212511  1.70110353  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010293  0.01125047  0.52252868  0.89099466  0.11468426  0.01734666  0.01040301  0.00010006  0.38109048  0.00251705  1.70015974  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010758  0.01482884  0.87090958  0.89111665  0.19899185  0.01488955  0.01001693  0.00010006  0.33395523  0.00171455  1.70021459  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010526  0.01141626  0.57562587  0.89242348  0.13032315  0.01625756  0.01033363  0.00010006  0.37424345  0.00197261  1.70083958  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010542  0.01230058  0.66743906  0.89306125  0.13854625  0.01658782  0.01017793  0.00010006  0.37091701  0.00209944  1.70146096  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010556  0.01151799  0.50173053  0.89446456  0.12383731  0.01735581  0.01028196  0.00010006  0.38732583  0.00175375  1.70029352  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010573  0.01165872  0.56734973  0.89393732  0.10177881  0.01732759  0.01020078  0.00010006  0.38020575  0.00244591  1.70130572  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010581  0.01274679  0.72407965  0.89213681  0.14858257  0.01631058  0.01016947  0.00010006  0.36488884  0.00198749  1.70127057  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010465  0.01125047  0.58454715  0.89099466  0.11468426  0.01671766  0.01040301  0.00010006  0.38109048  0.00167878  1.70015974  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010556  0.01149372  0.50173053  0.89358465  0.12383731  0.016783  0.01028196  0.00010006  0.38732583  0.0015258 1.70029352  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010231  0.01268342  0.92355454  0.89270562  0.12397169  0.01601578  0.01016329  0.00010006  0.36852321  0.00130652  1.70047529  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010323  0.01258481  0.85379167  0.89317786  0.12482394  0.01556561  0.01009156  0.00010006  0.36230263  0.00124974  1.70146141  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010231  0.01268342  0.92355454  0.89270562  0.12397169  0.01601578  0.01016329  0.00010006  0.36852321  0.00130652  1.70047529  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010231  0.01268342  0.92355454  0.89270562  0.12397169  0.01601578  0.01016329  0.00010006  0.36852321  0.00130652  1.70047529  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010061  0.00879635  0.24252304  0.89957727  0.13721001  0.0197212 0.01005225  0.00010784  0.42604405  0.00117411  1.70045233  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010114  0.00911262  0.26342802  0.89776285  0.12137576  0.01962533  0.01024108  0.00011024  0.42273852  0.00141667  1.7006671 0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010142  0.00891368  0.24809686  0.8988899 0.13335356  0.01888504  0.01015163  0.00010483  0.42844567  0.00139305  1.70089844  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010014  0.00914737  0.26040945  0.89945311  0.13969738  0.01895532  0.01013124  0.00010252  0.43367475  0.00164417  1.70776902  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010142  0.0089244 0.24809686  0.89642241  0.13335356  0.01879529  0.01015163  0.00010214  0.42844567  0.00139305  1.70089844  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010074  0.00901442  0.2565485 0.89901892  0.13326655  0.01976352  0.0101276 0.00010703  0.4284818 0.00127959  1.70746489  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010067  0.00905461  0.27681814  0.8989182 0.11058682  0.01980579  0.01019033  0.00010859  0.41918418  0.00158481  1.70094471  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010061  0.00879635  0.24252304  0.89957727  0.13721001  0.0197212 0.01005225  0.00010784  0.42604405  0.00117411  1.70045233  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010111  0.00893619  0.23940644  0.89899178  0.12893258  0.01972241  0.01008983  0.00010858  0.42459155  0.00133923  1.70394594  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010082  0.00898008  0.25340835  0.89772567  0.12860572  0.02010342  0.01012464  0.00010824  0.42731658  0.00163563  1.70681732  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010014  0.00906682  0.26040945  0.89908514  0.13969738  0.01886584  0.01013124  0.00010252  0.43347404  0.00164417  1.71777668  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010142  0.00906356  0.24809686  0.89983677  0.13335356  0.01994451  0.01015163  0.0001063 0.42844567  0.00139305  1.70008694  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010114  0.00911262  0.26342802  0.89776285  0.12137576  0.01962533  0.01024108  0.00011024  0.42273852  0.00141667  1.7006671 0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010142  0.00876647  0.24809686  0.89907337  0.13335356  0.01873685  0.01015163  0.00010482  0.42844567  0.00139305  1.71408412  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010111  0.0092785 0.23940644  0.89825077  0.12893258  0.02009174  0.01008983  0.00010579  0.42459155  0.001592  1.70394594  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010179  0.00906715  0.25269179  0.89815741  0.12674819  0.01967373  0.01018871  0.00010969  0.42711109  0.00143837  1.70270597  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010117  0.00911262  0.25912634  0.89776285  0.11198649  0.01962533  0.01030805  0.00011024  0.42222816  0.00141667  1.7006671 0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010129  0.00905461  0.27737782  0.8989182 0.11058682  0.01973397  0.01019033  0.0001121 0.41918418  0.00164569  1.70094471  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010104  0.00929705  0.24847585  0.89997135  0.12887517  0.01946375  0.01010131  0.00010572  0.43530816  0.0015514 1.71645378  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010114  0.00903179  0.24345454  0.89796877  0.12954538  0.01934417  0.01011774  0.00010509  0.42673982  0.0014553 1.70383819  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010088  0.00899239  0.25683157  0.8982964 0.1213917 0.01937822  0.01014139  0.00010627  0.42417251  0.00148801  1.70390025  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010142  0.00891368  0.24809686  0.8988899 0.13335356  0.01888504  0.01015163  0.00010483  0.42844567  0.00139305  1.70089844  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.0001009 0.00891368  0.24466693  0.8988899 0.13690125  0.01888504  0.01013212  0.00010483  0.4284823 0.00139305  1.70529321  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010123  0.0089244 0.21401228  0.89642241  0.13606298  0.01879529  0.01004051  0.00010214  0.43234607  0.00139305  1.7090206 0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010142  0.0089244 0.24809686  0.89642241  0.13335356  0.01879529  0.01015163  0.00010214  0.42844567  0.00139305  1.70089844  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010108  0.00896783  0.23824495  0.89823066  0.12985928  0.01939858  0.01008898  0.00010628  0.42711882  0.00136813  1.70553752  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010086  0.00893708  0.23814837  0.89719233  0.12882842  0.01894473  0.01008117  0.00010347  0.4277109 0.00140695  1.71123969  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010092  0.00918582  0.24593278  0.89858124  0.13221775  0.0195121 0.01012208  0.00010687  0.43282772  0.0013041 1.70157802  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010004  0.0087453 0.25943226  0.89890842  0.15056862  0.01867106  0.01000636  0.00010252  0.42530722  0.00176435  1.71652177  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010154  0.0089244 0.2401063 0.89642241  0.13858835  0.01879529  0.01002507  0.00010214  0.42659703  0.00139305  1.70493196  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010114  0.00911262  0.26342802  0.89776285  0.12137576  0.01962533  0.01024108  0.00011024  0.42273852  0.00141667  1.7006671 0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010004  0.0087453 0.25943226  0.89890842  0.15056862  0.01867106  0.01000636  0.00010252  0.42530722  0.00176435  1.71652177  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010661  0.01023712  1.7533217 0.8981534 0.555471  0.01784809  0.01018524  0.00010006  0.40503599  0.00209019  1.70687978  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010409  0.01031956  1.54373213  0.88630238  0.46518516  0.01824413  0.01017196  0.00010006  0.4126906 0.00186237  1.70986778  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010688  0.01037566  1.6506437 0.89023684  0.5252599 0.01806282  0.0102314 0.00010006  0.41424833  0.00176524  1.70711292  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010618  0.01611824  0.41702659  0.89967174  0.28858968  0.01470178  0.01002928  0.0001016 0.30962853  0.00167959  1.71091263  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.29  0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010652  0.01620177  0.41738922  0.89980049  0.2610109 0.01472361  0.01006068  0.00010136  0.31325223  0.00144945  1.71014005  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
